Date,Day,Month,Year,Latitude,Longitude,Acres,County,AgencyCode.IncidentNumber,Source,Notes
1/9/18,9,1,2018,NA,NA,0.75,Kauai,2018_KA_1800151,Kauai Fire Dept,"coords off island: 22.213832,-159.517241"
1/11/18,11,1,2018,19.1011411,-155.792832,0.25,Hawaii,2018_HA_185656,Hawaii Fire Dept,NA
1/11/18,11,1,2018,21.385376,-157.937243,0.1,Oahu,2018_OA_0002588,Honolulu Fire Dept,NA
1/12/18,12,1,2018,21.335864,-157.907514,0.01,Oahu,2018_OA_0002719,Honolulu Fire Dept,NA
1/13/18,13,1,2018,19.43966179,-154.864759,0.01,Hawaii,2018_HA_185800,Hawaii Fire Dept,NA
1/13/18,13,1,2018,21.385976,-158.00967,0.1,Oahu,2018_OA_0003006,Honolulu Fire Dept,NA
1/13/18,13,1,2018,21.359678,-158.131151,0.1,Oahu,2018_OA_0003072,Honolulu Fire Dept,NA
1/14/18,14,1,2018,20.97105396,-156.679336,0.06,Maui,2018_MA_0000685,Maui Fire Dept,NA
1/14/18,14,1,2018,21.385376,-157.937243,0.01,Oahu,2018_OA_0003173,Honolulu Fire Dept,NA
1/15/18,15,1,2018,NA,NA,0.25,Hawaii,2018_HA_185940,Hawaii Fire Dept,NA
1/15/18,15,1,2018,21.451884,-157.990013,0.01,Oahu,2018_OA_0003474,Honolulu Fire Dept,NA
1/15/18,15,1,2018,21.87743,-159.436126,0.01,Kauai,2018_KA_1800250,Kauai Fire Dept,NA
1/16/18,16,1,2018,19.51599524,-154.811447,0.01,Hawaii,2018_HA_185974,Hawaii Fire Dept,NA
1/16/18,16,1,2018,19.59313242,-155.05801,0.05,Hawaii,2018_HA_185989,Hawaii Fire Dept,NA
1/16/18,16,1,2018,22.214167,-159.541256,0.05,Kauai,2018_KA_1800275,Kauai Fire Dept,NA
1/16/18,16,1,2018,22.034884,-159.337706,0.01,Kauai,2018_KA_1800282,Kauai Fire Dept,NA
1/17/18,17,1,2018,19.5354071,-155.006134,NA,Hawaii,2018_HA_186049,Hawaii Fire Dept,NA
1/17/18,17,1,2018,NA,NA,0.1,Hawaii,2018_HA_186064,Hawaii Fire Dept,NA
1/18/18,18,1,2018,21.372487,-158.043873,0.25,Oahu,2018_OA_0004098,Honolulu Fire Dept,NA
1/18/18,18,1,2018,21.281977,-157.800701,0.01,Oahu,2018_OA_0004150,Honolulu Fire Dept,NA
1/18/18,18,1,2018,21.338968,-157.875116,0.01,Oahu,2018_OA_0004184,Honolulu Fire Dept,NA
1/18/18,18,1,2018,21.35482,-158.029135,0.1,Oahu,2018_OA_0004218,Honolulu Fire Dept,NA
1/18/18,18,1,2018,22.037697,-159.337786,0.1,Kauai,2018_KA_1800309,Kauai Fire Dept,NA
1/19/18,19,1,2018,19.35881152,-154.984324,NA,Hawaii,2018_HA_186203,Hawaii Fire Dept,NA
1/19/18,19,1,2018,NA,NA,0.01,Maui,2018_MA_0000971,Maui Fire Dept,NA
1/19/18,19,1,2018,21.341407,-157.700703,0.01,Oahu,2018_OA_0004240,Honolulu Fire Dept,NA
1/20/18,20,1,2018,NA,NA,0.01,Hawaii,2018_HA_186294,Hawaii Fire Dept,NA
1/20/18,20,1,2018,21.327791,-158.091656,1,Oahu,2018_OA_0004466,Honolulu Fire Dept,NA
1/21/18,21,1,2018,21.395294,-157.722555,0.01,Oahu,2018_OA_0004732,Honolulu Fire Dept,NA
1/22/18,22,1,2018,19.863386,-155.730051,0.25,Hawaii,2018_HA_186405,Hawaii Fire Dept,NA
1/22/18,22,1,2018,NA,NA,0.25,Hawaii,2018_HA_186413,Hawaii Fire Dept,NA
1/22/18,22,1,2018,21.391025,-157.747593,0.01,Oahu,2018_OA_0005066,Honolulu Fire Dept,NA
1/23/18,23,1,2018,19.6387231,-155.999109,0.1,Hawaii,2018_HA_186514,Hawaii Fire Dept,NA
1/23/18,23,1,2018,21.39558,-157.979267,0.01,Oahu,2018_OA_0005277,Honolulu Fire Dept,NA
1/23/18,23,1,2018,21.278738,-157.828526,0.01,Oahu,2018_OA_0005326,Honolulu Fire Dept,NA
1/24/18,24,1,2018,21.395358,-157.974439,0.01,Oahu,2018_OA_0005431,Honolulu Fire Dept,NA
1/25/18,25,1,2018,NA,NA,0.1,Hawaii,2018_HA_186635,Hawaii Fire Dept,NA
1/25/18,25,1,2018,21.957725,-159.336639,2,Kauai,2018_KA_1800408,Kauai Fire Dept,NA
1/26/18,26,1,2018,21.423947,-158.175095,0.01,Oahu,2018_OA_0005948,Honolulu Fire Dept,NA
1/26/18,26,1,2018,21.495527,-158.018049,0.01,Oahu,2018_OA_0005962,Honolulu Fire Dept,NA
1/26/18,26,1,2018,21.393218,-157.745139,0.01,Oahu,2018_OA_0006023,Honolulu Fire Dept,NA
1/27/18,27,1,2018,21.467038,-158.158429,0.1,Oahu,2018_OA_0006142,Honolulu Fire Dept,NA
1/27/18,27,1,2018,21.439262,-158.157014,1,Oahu,2018_OA_0006159,Honolulu Fire Dept,NA
1/27/18,27,1,2018,21.398129,-158.038683,10,Oahu,2018_OA_0006180,Honolulu Fire Dept,NA
1/28/18,28,1,2018,21.09325736,-157.023996,0.01,Maui,2018_MA_0001439,Maui Fire Dept,NA
1/28/18,28,1,2018,21.392603,-157.745668,0.01,Oahu,2018_OA_0006374,Honolulu Fire Dept,NA
1/28/18,28,1,2018,21.328634,-158.050525,3,Oahu,2018_OA_0006378,Honolulu Fire Dept,NA
1/29/18,29,1,2018,21.450969,-158.192509,0.01,Oahu,2018_OA_0006457,Honolulu Fire Dept,NA
1/29/18,29,1,2018,21.398129,-158.038683,0.25,Oahu,2018_OA_0006542,Honolulu Fire Dept,NA
1/29/18,29,1,2018,21.902331,-159.457522,0.5,Kauai,2018_KA_1800487,Kauai Fire Dept,NA
1/30/18,30,1,2018,19.10544271,-155.774606,0.01,Hawaii,2018_HA_187019,Hawaii Fire Dept,NA
1/31/18,31,1,2018,21.92603438,-159.49878,0.01,Kauai,2018_KA_1800516,Kauai Fire Dept,NA
2/2/18,2,2,2018,22.062642,-159.382114,0.01,Kauai,2018_KA_1800555,Kauai Fire Dept,NA
2/4/18,4,2,2018,20.22641854,-155.777131,0.01,Hawaii,2018_HA_187335,Hawaii Fire Dept,NA
2/4/18,4,2,2018,21.543049,-158.096581,0.1,Oahu,2018_OA_0007832,Honolulu Fire Dept,NA
2/4/18,4,2,2018,21.562019,-158.113017,0.01,Oahu,2018_OA_0007862,Honolulu Fire Dept,NA
2/4/18,4,2,2018,21.555998,-158.10744,0.01,Oahu,2018_OA_0007885,Honolulu Fire Dept,NA
2/5/18,5,2,2018,NA,NA,0.5,Hawaii,2018_HA_187450,Hawaii Fire Dept,NA
2/5/18,5,2,2018,22.105223,-159.343557,0.01,Kauai,2018_KA_1800630,Kauai Fire Dept,NA
2/6/18,6,2,2018,NA,NA,NA,Hawaii,2018_HA_187476,Hawaii Fire Dept,NA
2/6/18,6,2,2018,21.308109,-157.883887,0.01,Oahu,2018_OA_0008328,Honolulu Fire Dept,NA
2/7/18,7,2,2018,19.56977756,-154.96295,0.01,Hawaii,2018_HA_187551,Hawaii Fire Dept,NA
2/7/18,7,2,2018,19.53618722,-155.014042,0.01,Hawaii,2018_HA_187568,Hawaii Fire Dept,NA
2/8/18,8,2,2018,19.59007253,-155.001697,NA,Hawaii,2018_HA_187629,Hawaii Fire Dept,NA
2/8/18,8,2,2018,22.10476974,-159.359513,0.01,Kauai,2018_KA_1800696,Kauai Fire Dept,NA
2/9/18,9,2,2018,19.86301554,-155.095405,0.5,Hawaii,2018_HA_187674,Hawaii Fire Dept,NA
2/9/18,9,2,2018,NA,NA,2,Hawaii,2018_HA_187694,Hawaii Fire Dept,NA
2/9/18,9,2,2018,22.124414,-159.30276,0.01,Kauai,2018_KA_1800711,Kauai Fire Dept,NA
2/10/18,10,2,2018,NA,NA,NA,Hawaii,2018_HA_187764,Hawaii Fire Dept,NA
2/10/18,10,2,2018,19.831029,-155.808684,200,Hawaii,2018_HA_187790,Hawaii Fire Dept,NA
2/10/18,10,2,2018,21.41432,-158.167335,0.1,Oahu,2018_OA_0009306,Honolulu Fire Dept,NA
2/10/18,10,2,2018,22.093066,-159.306826,0.01,Kauai,2018_KA_1800735,Kauai Fire Dept,NA
2/11/18,11,2,2018,19.8534555,-155.091427,0.1,Hawaii,2018_HA_187865,Hawaii Fire Dept,NA
2/11/18,11,2,2018,19.61655047,-154.952342,0.01,Hawaii,2018_HA_187866,Hawaii Fire Dept,NA
2/11/18,11,2,2018,NA,NA,0.25,Hawaii,2018_HA_187875,Hawaii Fire Dept,NA
2/12/18,12,2,2018,20.81651247,-156.506581,1,Maui,2018_MA_0002242,Maui Fire Dept,NA
2/12/18,12,2,2018,20.71412899,-156.441748,0.02,Maui,2018_MA_0002261,Maui Fire Dept,NA
2/13/18,13,2,2018,19.72323185,-155.977749,NA,Hawaii,2018_HA_187962,Hawaii Fire Dept,NA
2/13/18,13,2,2018,NA,NA,900,Hawaii,2018_HA_188003,Hawaii Fire Dept,NA
2/14/18,14,2,2018,20.84702228,-156.316968,0.1,Maui,2018_MA_0002350,Maui Fire Dept,NA
2/15/18,15,2,2018,NA,NA,0.01,Hawaii,2018_HA_188139,Hawaii Fire Dept,NA
2/15/18,15,2,2018,NA,NA,0.05,Hawaii,2018_HA_188167,Hawaii Fire Dept,NA
2/16/18,16,2,2018,21.327342,-157.887945,0.01,Oahu,2018_OA_0010661,Honolulu Fire Dept,NA
2/17/18,17,2,2018,21.393496,-157.96912,0.01,Oahu,2018_OA_0010731,Honolulu Fire Dept,NA
2/17/18,17,2,2018,21.62851,-158.073166,0.01,Oahu,2018_OA_0010738,Honolulu Fire Dept,NA
2/18/18,18,2,2018,21.34216,-157.867694,0.01,Oahu,2018_OA_0011033,Honolulu Fire Dept,NA
2/19/18,19,2,2018,19.71825739,-155.083738,NA,Hawaii,2018_HA_188423,Hawaii Fire Dept,NA
2/20/18,20,2,2018,21.17147385,-157.12451,5,Maui,2018_MA_0002697,Maui Fire Dept,NA
2/20/18,20,2,2018,21.339995,-158.035595,0.5,Oahu,2018_OA_0011558,Honolulu Fire Dept,NA
2/21/18,21,2,2018,19.0967596,-155.783244,NA,Hawaii,2018_HA_188600,Hawaii Fire Dept,NA
2/21/18,21,2,2018,21.17123419,-157.124302,25,Maui,2018_MA_0002750,Maui Fire Dept,NA
2/21/18,21,2,2018,21.954569,-159.670224,0.01,Kauai,2018_KA_1800958,Kauai Fire Dept,NA
2/23/18,23,2,2018,21.3423,-158.035097,0.01,Oahu,2018_OA_0012221,Honolulu Fire Dept,NA
2/26/18,26,2,2018,19.66822555,-155.982234,0.01,Hawaii,2018_HA_188939,Hawaii Fire Dept,NA
2/28/18,28,2,2018,19.10229054,-155.781432,0.01,Hawaii,2018_HA_189093,Hawaii Fire Dept,NA
2/28/18,28,2,2018,19.71871879,-156.000441,0.01,Hawaii,2018_HA_189110,Hawaii Fire Dept,NA
2/28/18,28,2,2018,21.53967,-158.043222,0.2,Oahu,2018_OA_0013257,Honolulu Fire Dept,NA
3/2/18,2,3,2018,21.387547,-158.151812,0.25,Oahu,2018_OA_0013738,Honolulu Fire Dept,NA
3/4/18,4,3,2018,19.196785,-155.867305,0.1,Hawaii,2018_HA_189369,Hawaii Fire Dept,NA
3/4/18,4,3,2018,21.312797,-157.887159,0.1,Oahu,2018_OA_0014224,Honolulu Fire Dept,NA
3/4/18,4,3,2018,22.144205,-159.295612,0.01,Kauai,2018_KA_1801146,Kauai Fire Dept,NA
3/5/18,5,3,2018,21.423873,-157.995008,0.01,Oahu,2018_OA_0014423,Honolulu Fire Dept,NA
3/5/18,5,3,2018,22.048268,-159.353105,0.01,Kauai,2018_KA_1801166,Kauai Fire Dept,NA
3/5/18,5,3,2018,22.067165,-159.317997,0.01,Kauai,2018_KA_1801168,Kauai Fire Dept,NA
3/6/18,6,3,2018,21.31583,-157.887921,0.2,Oahu,2018_OA_0014640,Honolulu Fire Dept,NA
3/6/18,6,3,2018,21.952484,-159.66607,0.01,Kauai,2018_KA_1801177,Kauai Fire Dept,NA
3/8/18,8,3,2018,19.72040491,-156.005627,0.01,Hawaii,2018_HA_189597,Hawaii Fire Dept,NA
3/8/18,8,3,2018,21.315587,-157.871825,0.01,Oahu,2018_OA_0015081,Honolulu Fire Dept,NA
3/9/18,9,3,2018,21.412821,-157.93914,0.5,Oahu,2018_OA_0015351,Honolulu Fire Dept,NA
3/9/18,9,3,2018,21.335299,-157.701262,0.1,Oahu,2018_OA_0015360,Honolulu Fire Dept,NA
3/9/18,9,3,2018,21.403898,-158.176665,0.05,Oahu,2018_OA_0015400,Honolulu Fire Dept,NA
3/10/18,10,3,2018,19.97666522,-155.828776,0.01,Hawaii,2018_HA_189803,Hawaii Fire Dept,NA
3/11/18,11,3,2018,20.93096956,-156.362491,0.1,Maui,2018_MA_0003651,Maui Fire Dept,NA
3/11/18,11,3,2018,21.513124,-158.040555,50,Oahu,2018_OA_0015720,Honolulu Fire Dept,NA
3/11/18,11,3,2018,22.092568,-159.306978,0.05,Kauai,2018_KA_1801269,Kauai Fire Dept,NA
3/13/18,13,3,2018,22.215915,-159.532605,0.01,Kauai,2018_KA_1801296,Kauai Fire Dept,NA
3/17/18,17,3,2018,19.10229054,-155.781432,NA,Hawaii,2018_HA_190301,Hawaii Fire Dept,NA
3/18/18,18,3,2018,19.6003277,-154.977253,NA,Hawaii,2018_HA_190405,Hawaii Fire Dept,NA
3/19/18,19,3,2018,21.390724,-157.958091,0.02,Oahu,2018_OA_0017404,Honolulu Fire Dept,NA
3/21/18,21,3,2018,21.400233,-157.786668,0.01,Oahu,2018_OA_0017956,Honolulu Fire Dept,NA
3/25/18,25,3,2018,21.611439,-157.910932,0.01,Oahu,2018_OA_0018719,Honolulu Fire Dept,NA
3/27/18,27,3,2018,21.554192,-157.870429,0.01,Oahu,2018_OA_0019223,Honolulu Fire Dept,NA
3/28/18,28,3,2018,20.04002509,-155.637258,NA,Hawaii,2018_HA_191164,Hawaii Fire Dept,NA
3/29/18,29,3,2018,21.493495,-158.04739,0.1,Oahu,2018_OA_0019755,Honolulu Fire Dept,NA
3/30/18,30,3,2018,19.08317077,-155.754056,NA,Hawaii,2018_HA_191265,Hawaii Fire Dept,NA
3/30/18,30,3,2018,NA,NA,0.01,Hawaii,2018_HA_191278,Hawaii Fire Dept,NA
3/30/18,30,3,2018,21.357582,-157.856795,0.02,Oahu,2018_OA_0019965,Honolulu Fire Dept,NA
3/30/18,30,3,2018,22.09122085,-159.307789,0.01,Kauai,2018_KA_1801618,Kauai Fire Dept,NA
3/31/18,31,3,2018,22.221972,-159.562783,0.01,Kauai,2018_KA_1801624,Kauai Fire Dept,NA
4/1/18,1,4,2018,19.50740614,-154.911309,0.01,Hawaii,2018_HA_191413,Hawaii Fire Dept,NA
4/1/18,1,4,2018,19.71065381,-155.064241,0.01,Hawaii,2018_HA_191448,Hawaii Fire Dept,NA
4/1/18,1,4,2018,20.90490992,-156.683439,0.13,Maui,2018_MA_0004621,Maui Fire Dept,NA
4/3/18,3,4,2018,21.323547,-157.804996,0.01,Oahu,2018_OA_0020876,Honolulu Fire Dept,NA
4/4/18,4,4,2018,19.60692519,-155.976535,NA,Hawaii,2018_HA_191676,Hawaii Fire Dept,NA
4/4/18,4,4,2018,21.966662,-159.5213,0.01,Kauai,2018_KA_1801684,Kauai Fire Dept,NA
4/4/18,4,4,2018,22.116814,-159.300441,0.01,Kauai,2018_KA_1801694,Kauai Fire Dept,NA
4/13/18,13,4,2018,21.34981,-158.025144,0.15,Oahu,2018_OA_0022885,Honolulu Fire Dept,NA
4/15/18,15,4,2018,19.837564,-155.779673,0.1,Hawaii,2018_HA_192413,Hawaii Fire Dept,NA
4/15/18,15,4,2018,21.399926,-158.154853,0.2,Oahu,2018_OA_0023346,Honolulu Fire Dept,NA
4/16/18,16,4,2018,NA,NA,0.1,Hawaii,2018_HA_192451,Hawaii Fire Dept,NA
4/20/18,20,4,2018,21.385003,-157.737571,0.01,Oahu,2018_OA_0024450,Honolulu Fire Dept,NA
4/21/18,21,4,2018,19.74396979,-155.109219,NA,Hawaii,2018_HA_192816,Hawaii Fire Dept,NA
4/22/18,22,4,2018,NA,NA,NA,Hawaii,2018_HA_192869,Hawaii Fire Dept,NA
4/22/18,22,4,2018,19.61314072,-154.948891,0.01,Hawaii,2018_HA_192900,Hawaii Fire Dept,NA
4/22/18,22,4,2018,20.85409376,-156.498098,0.06,Maui,2018_MA_0005668,Maui Fire Dept,NA
4/22/18,22,4,2018,22.092639,-159.306585,0.01,Kauai,2018_KA_1802031,Kauai Fire Dept,NA
4/23/18,23,4,2018,NA,NA,0.15,Maui,2018_MA_0005702,Maui Fire Dept,NA
4/24/18,24,4,2018,21.415208,-157.961777,0.01,Oahu,2018_OA_0025370,Honolulu Fire Dept,NA
4/25/18,25,4,2018,20.88710033,-156.675967,0.1,Maui,2018_MA_0005777,Maui Fire Dept,NA
4/25/18,25,4,2018,20.88560419,-156.678588,0.01,Maui,2018_MA_0005794,Maui Fire Dept,NA
4/25/18,25,4,2018,20.74537787,-156.452192,0.75,Maui,2018_MA_0005807,Maui Fire Dept,NA
4/25/18,25,4,2018,21.343629,-158.079152,0.01,Oahu,2018_OA_0025522,Honolulu Fire Dept,NA
4/26/18,26,4,2018,19.55609021,-154.959662,0.01,Hawaii,2018_HA_193155,Hawaii Fire Dept,NA
4/27/18,27,4,2018,21.08385814,-157.008432,0.01,Maui,2018_MA_0005850,Maui Fire Dept,NA
4/27/18,27,4,2018,21.88031689,-159.465938,0.01,Kauai,2018_KA_1802108,Kauai Fire Dept,NA
4/30/18,30,4,2018,19.64672096,-155.993782,0.01,Hawaii,2018_HA_193454,Hawaii Fire Dept,NA
5/1/18,1,5,2018,22.150799,-159.306076,0.01,Kauai,2018_KA_1802173,Kauai Fire Dept,NA
5/2/18,2,5,2018,21.403898,-158.176665,0.01,Oahu,2018_OA_0026911,Honolulu Fire Dept,NA
5/3/18,3,5,2018,21.362514,-158.062971,0.1,Oahu,2018_OA_0027235,Honolulu Fire Dept,NA
5/3/18,3,5,2018,21.290348,-157.81488,0.01,Oahu,2018_OA_0027301,Honolulu Fire Dept,NA
5/5/18,5,5,2018,19.65113757,-156.002141,NA,Hawaii,2018_HA_193841,Hawaii Fire Dept,NA
5/5/18,5,5,2018,19.73471198,-155.03493,0.01,Hawaii,2018_HA_193853,Hawaii Fire Dept,NA
5/5/18,5,5,2018,21.387322,-158.13026,0.01,Oahu,2018_OA_0027643,Honolulu Fire Dept,NA
5/5/18,5,5,2018,21.381671,-158.035297,0.01,Oahu,2018_OA_0027758,Honolulu Fire Dept,NA
5/5/18,5,5,2018,21.29951,-157.791722,0.01,Oahu,2018_OA_0027767,Honolulu Fire Dept,NA
5/6/18,6,5,2018,NA,NA,0.15,Maui,2018_MA_0006267,Maui Fire Dept,NA
5/6/18,6,5,2018,21.376265,-157.926871,0.1,Oahu,2018_OA_0027945,Honolulu Fire Dept,NA
5/8/18,8,5,2018,22.22322298,-159.44658,0.01,Kauai,2018_KA_1802281,Kauai Fire Dept,NA
5/9/18,9,5,2018,19.0440347,-155.625051,NA,Hawaii,2018_HA_194110,Hawaii Fire Dept,NA
5/10/18,10,5,2018,21.415516,-158.167337,0.75,Oahu,2018_OA_0028718,Honolulu Fire Dept,NA
5/10/18,10,5,2018,21.423873,-157.995008,0.5,Oahu,2018_OA_0028731,Honolulu Fire Dept,NA
5/11/18,11,5,2018,21.389338,-157.913796,0.01,Oahu,2018_OA_0029032,Honolulu Fire Dept,NA
5/11/18,11,5,2018,21.89277,-159.603759,0.25,Kauai,2018_KA_1802335,Kauai Fire Dept,NA
5/12/18,12,5,2018,NA,NA,0.02,Hawaii,2018_HA_194291,Hawaii Fire Dept,NA
5/12/18,12,5,2018,21.316649,-157.874971,0.01,Oahu,2018_OA_0029223,Honolulu Fire Dept,NA
5/13/18,13,5,2018,21.525491,-158.038677,30,Oahu,2018_OA_0029367,Honolulu Fire Dept,NA
5/14/18,14,5,2018,22.090583,-159.305996,0.01,Kauai,2018_KA_1802390,Kauai Fire Dept,NA
5/14/18,14,5,2018,NA,NA,0.01,Kauai,2018_KA_1802392,Kauai Fire Dept,"coords off island: 22.150099,-159.306101"
5/15/18,15,5,2018,19.67402619,-156.011582,0.5,Hawaii,2018_HA_194515,Hawaii Fire Dept,NA
5/15/18,15,5,2018,19.94421393,-155.855928,NA,Hawaii,2018_HA_194573,Hawaii Fire Dept,NA
5/15/18,15,5,2018,NA,NA,NA,Hawaii,2018_HA_194574,Hawaii Fire Dept,NA
5/16/18,16,5,2018,21.508241,-158.029574,0.1,Oahu,2018_OA_0030035,Honolulu Fire Dept,NA
5/18/18,18,5,2018,19.98504875,-155.242792,0.01,Hawaii,2018_HA_194735,Hawaii Fire Dept,NA
5/18/18,18,5,2018,21.32022,-157.869946,0.01,Oahu,2018_OA_0030453,Honolulu Fire Dept,NA
5/18/18,18,5,2018,21.334832,-157.888138,0.1,Oahu,2018_OA_0030472,Honolulu Fire Dept,NA
5/18/18,18,5,2018,21.413633,-157.955415,0.01,Oahu,2018_OA_0030509,Honolulu Fire Dept,NA
5/18/18,18,5,2018,21.441761,-158.008193,1.5,Oahu,2018_OA_0030529,Honolulu Fire Dept,NA
5/18/18,18,5,2018,22.043699,-159.337695,1,Kauai,2018_KA_1802457,Kauai Fire Dept,NA
5/20/18,20,5,2018,19.04452176,-155.61307,NA,Hawaii,2018_HA_194905,Hawaii Fire Dept,NA
5/20/18,20,5,2018,NA,NA,0.01,Hawaii,2018_HA_194937,Hawaii Fire Dept,NA
5/20/18,20,5,2018,21.385421,-158.008222,0.5,Oahu,2018_OA_0030774,Honolulu Fire Dept,NA
5/20/18,20,5,2018,21.319668,-157.850308,0.1,Oahu,2018_OA_0030778,Honolulu Fire Dept,NA
5/20/18,20,5,2018,21.389417,-158.15403,0.1,Oahu,2018_OA_0030789,Honolulu Fire Dept,NA
5/20/18,20,5,2018,21.390724,-157.958091,0.25,Oahu,2018_OA_0030822,Honolulu Fire Dept,NA
5/20/18,20,5,2018,21.309429,-157.833857,0.25,Oahu,2018_OA_0030918,Honolulu Fire Dept,NA
5/23/18,23,5,2018,21.341714,-158.106893,4,Oahu,2018_OA_0031395,Honolulu Fire Dept,NA
5/23/18,23,5,2018,21.389673,-158.151541,0.1,Oahu,2018_OA_0031472,Honolulu Fire Dept,NA
5/23/18,23,5,2018,21.398544,-158.160532,0.1,Oahu,2018_OA_0031523,Honolulu Fire Dept,NA
5/24/18,24,5,2018,NA,NA,0.02,Hawaii,2018_HA_195160,Hawaii Fire Dept,NA
5/24/18,24,5,2018,19.06903264,-155.664282,0.01,Hawaii,2018_HA_195179,Hawaii Fire Dept,NA
5/25/18,25,5,2018,21.257128,-157.802631,0.1,Oahu,2018_OA_0031792,Honolulu Fire Dept,NA
5/26/18,26,5,2018,19.1034398,-155.769164,NA,Hawaii,2018_HA_195349,Hawaii Fire Dept,NA
5/26/18,26,5,2018,21.336021,-157.877657,0.01,Oahu,2018_OA_0032163,Honolulu Fire Dept,NA
5/27/18,27,5,2018,21.338968,-157.875116,0.01,Oahu,2018_OA_0032322,Honolulu Fire Dept,NA
5/28/18,28,5,2018,NA,NA,0.25,Maui,2018_MA_0007278,Maui Fire Dept,NA
5/28/18,28,5,2018,NA,NA,0.05,Maui,2018_MA_0007286,Maui Fire Dept,NA
5/28/18,28,5,2018,22.124358,-159.303865,0.25,Kauai,2018_KA_1802597,Kauai Fire Dept,NA
5/29/18,29,5,2018,20.96489404,-156.680216,0.25,Maui,2018_MA_0007335,Maui Fire Dept,NA
5/29/18,29,5,2018,21.398834,-158.004736,0.01,Oahu,2018_OA_0032645,Honolulu Fire Dept,NA
5/30/18,30,5,2018,20.88015315,-156.48186,0.01,Maui,2018_MA_0007392,Maui Fire Dept,NA
5/30/18,30,5,2018,21.387757,-157.945233,0.02,Oahu,2018_OA_0032858,Honolulu Fire Dept,NA
5/30/18,30,5,2018,21.675922,-157.951865,0.25,Oahu,2018_OA_0032869,Honolulu Fire Dept,NA
5/30/18,30,5,2018,21.426961,-158.170067,1,Oahu,2018_OA_0032955,Honolulu Fire Dept,NA
5/30/18,30,5,2018,22.131772,-159.299651,0.01,Kauai,2018_KA_1802628,Kauai Fire Dept,NA
5/31/18,31,5,2018,21.418391,-158.158598,1,Oahu,2018_OA_0032975,Honolulu Fire Dept,NA
5/31/18,31,5,2018,21.903891,-159.594817,0.01,Kauai,2018_KA_1802637,Kauai Fire Dept,NA
6/1/18,1,6,2018,20.02491373,-155.686626,0.25,Hawaii,2018_HA_195742,Hawaii Fire Dept,NA
6/1/18,1,6,2018,21.286744,-157.838839,0.01,Oahu,2018_OA_0033254,Honolulu Fire Dept,NA
6/2/18,2,6,2018,21.386677,-158.150873,1,Oahu,2018_OA_0033461,Honolulu Fire Dept,NA
6/2/18,2,6,2018,21.518225,-158.043594,0.5,Oahu,2018_OA_0033495,Honolulu Fire Dept,NA
6/3/18,3,6,2018,19.781362,-155.908272,0.01,Hawaii,2018_HA_195874,Hawaii Fire Dept,NA
6/3/18,3,6,2018,21.320335,-157.848814,0.25,Oahu,2018_OA_0033617,Honolulu Fire Dept,NA
6/3/18,3,6,2018,21.573659,-158.127327,0.01,Oahu,2018_OA_0033674,Honolulu Fire Dept,NA
6/3/18,3,6,2018,22.063578,-159.397974,0.01,Kauai,2018_KA_1802702,Kauai Fire Dept,NA
6/4/18,4,6,2018,19.5817266,-154.998275,NA,Hawaii,2018_HA_195957,Hawaii Fire Dept,NA
6/4/18,4,6,2018,20.85924779,-156.423838,0.1,Maui,2018_MA_0007594,Maui Fire Dept,NA
6/5/18,5,6,2018,19.72839115,-155.981205,0.01,Hawaii,2018_HA_195980,Hawaii Fire Dept,NA
6/6/18,6,6,2018,19.08431752,-155.808712,NA,Hawaii,2018_HA_196079,Hawaii Fire Dept,NA
6/6/18,6,6,2018,21.325386,-158.087255,0.1,Oahu,2018_OA_0034288,Honolulu Fire Dept,NA
6/8/18,8,6,2018,NA,NA,0.01,Maui,2018_MA_0007830,Maui Fire Dept,NA
6/8/18,8,6,2018,20.89365376,-156.685068,0.01,Maui,2018_MA_0007838,Maui Fire Dept,NA
6/9/18,9,6,2018,NA,NA,0.25,Hawaii,2018_HA_196280,Hawaii Fire Dept,NA
6/9/18,9,6,2018,21.306169,-157.695077,2,Oahu,2018_OA_0034968,Honolulu Fire Dept,NA
6/9/18,9,6,2018,21.567659,-158.122553,0.01,Oahu,2018_OA_0034992,Honolulu Fire Dept,NA
6/9/18,9,6,2018,21.474916,-158.198118,0.01,Oahu,2018_OA_0035028,Honolulu Fire Dept,NA
6/10/18,10,6,2018,NA,NA,0.25,Hawaii,2018_HA_196323,Hawaii Fire Dept,NA
6/10/18,10,6,2018,19.92191912,-155.790877,0.01,Hawaii,2018_HA_196331,Hawaii Fire Dept,NA
6/10/18,10,6,2018,19.98475877,-155.825008,0.1,Hawaii,2018_HA_196332,Hawaii Fire Dept,NA
6/10/18,10,6,2018,21.387322,-158.13026,0.5,Oahu,2018_OA_0035174,Honolulu Fire Dept,NA
6/11/18,11,6,2018,21.340934,-157.703288,0.02,Oahu,2018_OA_0035382,Honolulu Fire Dept,NA
6/11/18,11,6,2018,21.329874,-157.69224,0.02,Oahu,2018_OA_0035420,Honolulu Fire Dept,NA
6/11/18,11,6,2018,21.463472,-158.212513,0.01,Oahu,2018_OA_0035423,Honolulu Fire Dept,NA
6/11/18,11,6,2018,21.46141,-158.210771,0.1,Oahu,2018_OA_0035424,Honolulu Fire Dept,NA
6/12/18,12,6,2018,21.638987,-158.061735,3,Oahu,2018_OA_0035540,Honolulu Fire Dept,NA
